vin,timestamp,ActTransmissionGearLeverPos,B2V_MaxCellVoltage,B2V_MinCellVoltage,CrankshaftSpeed,DC_DC_Sts,EVehBatSOC,EVehTotalFlow,EVehTotalVol,InsulationResistance,MaxTemp,MinTemp,TotalVehicleDistance,VehBrakeSts,VehChargingSts,VehDriveSts,VehRunMode,VehicleSpeed,VehicleStatus,engine_state,EMsts,EMControlTmp,EMRotation,EMTorque,EMTemp,EMVoltage,EMBusCurrentFlow,geo_status,BrakeSystemAlarm
car_id_14,4/10/2018 15:02,P,3.9619999999999997,3.9589999999999996,0,1,0.87,0,413.3,8085,24,23,54.0,0,3,0,1,0.0,1,2,3,35,0,0.0,31,412.0,0.0,stationary,0
car_id_14,4/10/2018 15:03,P,3.9619999999999997,3.9589999999999996,0,1,0.87,0,413.3,8425,24,23,54.0,0,3,0,1,0.0,1,2,3,35,0,0.0,31,412.0,0.0,stationary,0
car_id_14,4/10/2018 15:03,P,3.9619999999999997,3.958,0,1,0.87,0,413.3,8135,24,23,54.0,0,3,0,1,0.0,1,2,3,35,0,0.0,31,412.0,0.0,stationary,0
car_id_14,4/10/2018 15:04,P,3.969,3.966,1187,1,0.87,-4,414.0,8420,24,23,54.0,1,3,0,2,0.0,1,1,2,36,1181,-27.8,32,412.8,-6.8,stationary,0
car_id_14,4/10/2018 15:04,0,3.972,3.969,1033,1,0.87,-4,414.3,8055,24,23,54.0,1,3,0,2,2.3,1,1,2,38,1036,-30.8,32,413.0,-6.3,stationary,0
car_id_14,4/10/2018 15:05,<U+5012><U+6321>,3.964,3.96,785,1,0.87,0,413.5,7690,24,23,54.0,0,3,0,2,0.0,1,1,4,38,795,-12.8,33,412.3,-1.5,stationary,0
car_id_14,4/10/2018 15:05,<U+5012><U+6321>,3.963,3.96,705,1,0.87,0,413.5,7835,24,23,54.0,0,3,0,2,0.0,1,1,4,39,687,-12.8,33,412.3,-1.3,stationary,0
car_id_14,4/10/2018 15:27,0,3.9610000000000003,3.958,0,1,0.87,0,413.3,8590,25,24,54.0,0,3,0,1,0.0,1,2,3,36,0,0.0,34,412.0,0.0,,0
car_id_14,4/10/2018 15:28,0,3.9610000000000003,3.958,0,1,0.87,0,413.3,7985,25,24,54.0,0,3,0,1,0.0,1,2,3,37,0,0.0,34,412.0,0.0,stationary,0
car_id_14,4/10/2018 15:28,0,3.9610000000000003,3.958,0,1,0.87,0,413.0,8470,25,24,54.0,0,3,0,1,0.0,1,2,3,37,0,0.0,34,412.0,0.0,stationary,0
car_id_14,4/10/2018 15:29,0,3.9610000000000003,3.957,0,1,0.87,0,413.3,8085,25,24,54.0,0,3,0,1,0.0,1,2,3,37,0,0.0,34,412.0,0.0,stationary,0
car_id_14,4/10/2018 15:29,0,3.96,3.957,0,1,0.87,0,413.0,8410,25,24,54.0,0,3,0,1,0.0,1,2,3,37,0,0.0,35,411.8,0.0,stationary,0
car_id_14,4/10/2018 15:30,0,3.96,3.957,0,1,0.87,0,413.0,8085,25,24,54.0,0,3,0,1,0.0,1,2,3,38,0,0.0,35,411.8,0.0,stationary,0
car_id_14,4/10/2018 15:30,0,3.96,3.957,0,1,0.87,0,413.0,8345,25,24,54.0,0,3,0,1,0.0,1,2,3,38,0,0.0,35,411.8,0.0,stationary,0
car_id_14,4/10/2018 15:31,0,3.96,3.9560000000000004,0,1,0.87,0,413.0,8080,25,24,54.0,0,3,0,1,0.0,1,2,3,38,0,0.0,35,411.8,0.0,stationary,0
car_id_14,4/10/2018 15:31,0,3.96,3.9560000000000004,0,1,0.87,0,413.0,8285,25,24,54.0,0,3,0,1,0.0,1,2,3,38,0,0.0,35,411.8,0.0,stationary,0
car_id_14,4/10/2018 15:32,0,3.9589999999999996,3.9560000000000004,0,1,0.87,0,413.0,8080,25,24,54.0,0,3,0,1,0.0,1,2,3,39,0,0.0,35,411.8,0.0,stationary,0
car_id_14,4/10/2018 15:32,0,3.96,3.9560000000000004,0,1,0.87,0,413.0,8285,25,24,54.0,0,3,0,1,0.0,1,2,3,39,0,0.0,35,411.8,0.0,stationary,0
car_id_14,4/10/2018 15:33,0,3.9589999999999996,3.955,0,1,0.87,0,412.8,8080,25,24,54.0,0,3,0,1,0.0,1,2,3,39,0,0.0,35,411.8,0.0,stationary,0
car_id_14,4/10/2018 15:33,0,3.958,3.955,0,1,0.87,0,412.8,8285,25,24,54.0,0,3,0,1,0.0,1,2,3,38,0,0.0,35,411.8,0.0,stationary,0
car_id_14,4/10/2018 15:34,0,3.958,3.955,0,1,0.86,0,412.8,8080,25,24,54.0,0,3,0,1,0.0,1,2,3,38,0,0.0,35,411.8,0.0,stationary,0
car_id_14,4/10/2018 15:34,0,3.958,3.955,0,1,0.86,0,412.8,8285,25,24,54.0,0,3,0,1,0.0,1,2,3,38,0,0.0,35,411.5,0.0,stationary,0
car_id_14,4/10/2018 15:35,0,3.958,3.955,0,1,0.86,0,412.8,8125,25,24,54.0,0,3,0,1,0.0,1,2,3,37,0,0.0,36,411.5,0.0,stationary,0
car_id_14,4/10/2018 15:35,0,3.958,3.9539999999999997,0,1,0.86,0,412.8,8280,25,24,54.0,0,3,0,1,0.0,1,2,3,37,0,0.0,36,411.5,0.0,stationary,0
car_id_14,4/10/2018 15:36,P,3.971,3.967,1192,1,0.86,-6,414.0,8120,25,24,54.0,0,3,0,2,0.0,1,1,2,39,1193,-33.8,36,413.0,-8.3,stationary,0
car_id_14,4/10/2018 15:36,P,3.9760000000000004,3.972,1193,1,0.86,-6,414.5,7715,25,24,54.0,0,3,0,2,0.0,1,1,2,40,1189,-32.8,37,413.5,-8.0,stationary,0
car_id_14,4/10/2018 15:37,P,3.965,3.9610000000000003,754,1,0.87,0,413.5,7835,25,24,54.0,0,3,0,2,0.0,1,1,4,40,755,-10.8,37,412.5,-1.3,stationary,0
car_id_14,4/10/2018 15:37,P,3.963,3.96,753,1,0.87,0,413.3,7780,25,24,54.0,0,3,0,2,0.0,1,1,4,40,755,-10.8,37,412.3,-1.3,stationary,0
car_id_14,4/10/2018 15:38,P,3.963,3.96,763,1,0.87,0,413.3,7780,25,24,54.0,0,3,0,2,0.0,1,1,4,41,764,-11.8,37,412.3,-1.5,stationary,0
car_id_14,4/10/2018 15:38,P,3.963,3.96,758,1,0.87,0,413.3,7820,25,24,54.0,0,3,0,2,0.0,1,1,4,41,756,-11.8,38,412.3,-1.5,stationary,0
