vin,timestamp,ActTransmissionGearLeverPos,B2V_MaxCellVoltage,B2V_MinCellVoltage,CrankshaftSpeed,DC_DC_Sts,EVehBatSOC,EVehTotalFlow,EVehTotalVol,InsulationResistance,MaxTemp,MinTemp,TotalVehicleDistance,VehBrakeSts,VehChargingSts,VehDriveSts,VehRunMode,VehicleSpeed,VehicleStatus,engine_state,EMsts,EMControlTmp,EMRotation,EMTorque,EMTemp,EMVoltage,EMBusCurrentFlow,geo_status,BrakeSystemAlarm
car_id_6,4/10/2018 17:31,0,4.087,4.083,0,1,0.98,-3,425.3,8030,34,33,207.0,0,1,0,1,0.0,3,2,3,38,0,0.0,57,425.3,0.0,in motion,0
car_id_6,4/10/2018 17:32,0,4.087,4.083,0,1,0.99,-3,425.3,7490,34,33,207.0,0,1,0,1,0.0,3,2,3,37,0,0.0,57,425.5,0.0,in motion,0
car_id_6,4/10/2018 17:32,0,4.088,4.085,0,1,0.99,-3,425.3,8035,34,33,207.0,0,1,0,1,0.0,3,2,3,36,0,0.0,56,425.5,0.0,stationary,0
car_id_6,4/10/2018 17:33,0,4.088,4.085,0,1,0.99,-3,425.3,7495,34,33,207.0,0,1,0,1,0.0,3,2,3,36,0,0.0,56,425.5,0.0,stationary,0
car_id_6,4/10/2018 17:33,0,4.0889999999999995,4.086,0,1,0.99,-3,425.5,8035,34,33,207.0,0,1,0,1,0.0,3,2,3,35,0,0.0,56,425.5,0.0,stationary,0
car_id_6,4/10/2018 17:34,0,4.091,4.087,0,1,0.99,-3,425.5,7500,34,33,207.0,0,1,0,1,0.0,3,2,3,35,0,0.0,56,425.8,0.0,stationary,0
car_id_6,4/10/2018 17:34,0,4.091,4.087,0,1,0.99,-3,425.5,8045,34,33,207.0,0,1,0,1,0.0,3,2,3,35,0,0.0,56,425.8,0.0,in motion,0
car_id_6,4/10/2018 17:35,0,4.092,4.088,0,1,0.99,-3,425.5,7460,34,33,207.0,0,1,0,1,0.0,3,2,3,35,0,0.0,56,425.8,0.0,stationary,0
car_id_6,4/10/2018 17:35,0,4.093,4.0889999999999995,0,1,0.99,-3,425.8,7995,34,33,207.0,0,1,0,1,0.0,3,2,3,35,0,0.0,56,426.0,0.0,in motion,0
car_id_6,4/10/2018 17:36,0,4.093,4.09,0,1,1.0,-3,425.8,7465,34,33,207.0,0,1,0,1,0.0,3,2,3,36,0,0.0,56,426.0,0.0,stationary,0
