vin,timestamp,ActTransmissionGearLeverPos,B2V_MaxCellVoltage,B2V_MinCellVoltage,CrankshaftSpeed,DC_DC_Sts,EVehBatSOC,EVehTotalFlow,EVehTotalVol,InsulationResistance,MaxTemp,MinTemp,TotalVehicleDistance,VehBrakeSts,VehChargingSts,VehDriveSts,VehRunMode,VehicleSpeed,VehicleStatus,engine_state,EMsts,EMControlTmp,EMRotation,EMTorque,EMTemp,EMVoltage,EMBusCurrentFlow,geo_status,BrakeSystemAlarm
car_id_12,3/19/2018 20:16,0,3.7430000000000003,3.7289999999999996,0,2,0.0,1000,0.0,0,20,19,-0.2,0,254,0,255,65534.0,2,2,4,-40,-10000,-511.0,-40,0.0,-511.0,stationary,0
car_id_12,3/19/2018 20:17,0,3.7430000000000003,3.7289999999999996,0,2,0.0,1000,0.0,0,20,19,-0.2,0,254,0,255,65534.0,2,2,4,-40,-10000,-511.0,-40,0.0,-511.0,stationary,0
car_id_12,3/19/2018 20:17,0,3.742,3.7289999999999996,0,2,0.0,1000,0.0,0,20,19,-0.2,0,254,0,255,65534.0,2,2,4,-40,-10000,-511.0,-40,0.0,-511.0,stationary,0
car_id_12,3/19/2018 20:18,0,3.742,3.7289999999999996,0,2,0.0,1000,0.0,0,20,19,-0.2,0,254,0,255,65534.0,2,2,4,-40,-10000,-511.0,-40,0.0,-511.0,stationary,0
car_id_12,3/19/2018 20:18,0,3.742,3.7289999999999996,0,2,0.0,1000,0.0,0,20,19,-0.2,0,254,0,255,65534.0,2,2,4,-40,-10000,-511.0,-40,0.0,-511.0,stationary,0
car_id_12,3/19/2018 20:19,0,3.7430000000000003,3.7289999999999996,0,2,0.0,1000,0.0,0,20,19,-0.2,0,254,0,255,65534.0,2,2,4,-40,-10000,-511.0,-40,0.0,-511.0,stationary,0
car_id_12,3/19/2018 20:19,0,3.742,3.7289999999999996,0,2,0.0,1000,0.0,0,20,19,-0.2,0,254,0,255,65534.0,2,2,4,-40,-10000,-511.0,-40,0.0,-511.0,stationary,0
car_id_12,3/19/2018 20:20,0,3.742,3.7289999999999996,0,2,0.0,1000,0.0,0,20,19,-0.2,0,254,0,255,65534.0,2,2,4,-40,-10000,-511.0,-40,0.0,-511.0,stationary,0
car_id_12,3/19/2018 20:20,0,3.742,3.7289999999999996,0,2,0.0,1000,0.0,0,20,19,-0.2,0,254,0,255,65534.0,2,2,4,-40,-10000,-511.0,-40,0.0,-511.0,stationary,0
car_id_12,3/19/2018 20:21,0,3.7430000000000003,3.7289999999999996,0,2,0.0,1000,0.0,0,20,19,-0.2,0,254,0,255,65534.0,2,2,4,-40,-10000,-511.0,-40,0.0,-511.0,stationary,0
