vin,timestamp,ActTransmissionGearLeverPos,B2V_MaxCellVoltage,B2V_MinCellVoltage,CrankshaftSpeed,DC_DC_Sts,EVehBatSOC,EVehTotalFlow,EVehTotalVol,InsulationResistance,MaxTemp,MinTemp,TotalVehicleDistance,VehBrakeSts,VehChargingSts,VehDriveSts,VehRunMode,VehicleSpeed,VehicleStatus,engine_state,EMsts,EMControlTmp,EMRotation,EMTorque,EMTemp,EMVoltage,EMBusCurrentFlow,geo_status,BrakeSystemAlarm
car_id_13,2/6/2018 23:48,0,3.6839999999999997,3.676,0,2,0.0,1000,0.0,0,16,15,0.0,0,254,0,255,0.0,2,2,4,-40,-10000,-511.0,-40,0.0,-511.0,stationary,0
car_id_13,2/6/2018 23:48,0,3.6839999999999997,3.676,0,2,0.0,1000,0.0,0,16,15,0.0,0,254,0,255,0.0,2,2,4,-40,-10000,-511.0,-40,0.0,-511.0,stationary,0
car_id_13,2/6/2018 23:49,0,3.685,3.676,0,2,0.0,1000,0.0,0,16,15,0.0,0,254,0,255,0.0,2,2,4,-40,-10000,-511.0,-40,0.0,-511.0,stationary,0
car_id_13,2/6/2018 23:50,0,3.705,3.694,0,2,0.0,1000,0.0,0,17,16,0.0,0,254,0,255,0.0,2,2,4,-40,-10000,-511.0,-40,0.0,-511.0,stationary,0
car_id_13,2/6/2018 23:54,0,3.6830000000000003,3.674,0,2,0.0,1000,0.0,0,17,16,0.0,0,254,0,255,0.0,2,2,4,-40,-10000,-511.0,-40,0.0,-511.0,stationary,0
car_id_13,2/6/2018 23:54,0,3.6830000000000003,3.674,0,2,0.0,1000,0.0,0,17,16,0.0,0,254,0,255,0.0,2,2,4,-40,-10000,-511.0,-40,0.0,-511.0,stationary,0
car_id_13,2/6/2018 23:55,0,3.6830000000000003,3.674,0,2,0.0,1000,0.0,0,17,16,0.0,0,254,0,255,0.0,2,2,4,-40,-10000,-511.0,-40,0.0,-511.0,stationary,0
car_id_13,2/6/2018 23:55,0,3.682,3.674,0,2,0.0,1000,0.0,0,17,15,0.0,0,254,0,255,0.0,2,2,4,-40,-10000,-511.0,-40,0.0,-511.0,stationary,0
car_id_13,2/6/2018 23:56,0,3.682,3.674,0,2,0.0,1000,0.0,0,17,16,0.0,0,254,0,255,0.0,2,2,4,-40,-10000,-511.0,-40,0.0,-511.0,stationary,0
car_id_13,2/6/2018 23:56,0,3.682,3.674,0,2,0.0,1000,0.0,0,17,16,0.0,0,254,0,255,0.0,2,2,4,-40,-10000,-511.0,-40,0.0,-511.0,stationary,0
car_id_13,2/6/2018 23:57,0,3.682,3.674,0,2,0.0,1000,0.0,0,17,16,0.0,0,254,0,255,0.0,2,2,4,-40,-10000,-511.0,-40,0.0,-511.0,stationary,0
car_id_13,2/6/2018 23:57,0,3.682,3.674,0,2,0.0,1000,0.0,0,17,16,0.0,0,254,0,255,0.0,2,2,4,-40,-10000,-511.0,-40,0.0,-511.0,stationary,0
car_id_13,2/6/2018 23:58,0,3.682,3.673,0,2,0.0,1000,0.0,0,17,16,0.0,0,254,0,255,0.0,2,2,4,-40,-10000,-511.0,-40,0.0,-511.0,stationary,0
car_id_13,2/6/2018 23:58,0,3.682,3.673,0,2,0.0,1000,0.0,0,17,15,0.0,0,254,0,255,0.0,2,2,4,-40,-10000,-511.0,-40,0.0,-511.0,stationary,0
car_id_13,2/6/2018 23:59,0,3.682,3.673,0,2,0.0,1000,0.0,0,17,16,0.0,0,254,0,255,0.0,2,2,4,-40,-10000,-511.0,-40,0.0,-511.0,stationary,0
car_id_13,2/6/2018 23:59,0,3.681,3.673,0,2,0.0,1000,0.0,0,17,16,0.0,0,254,0,255,0.0,2,2,4,-40,-10000,-511.0,-40,0.0,-511.0,stationary,0
car_id_13,2/7/2018 0:00,0,3.681,3.673,0,2,0.0,1000,0.0,0,17,16,0.0,0,254,0,255,0.0,2,2,4,-40,-10000,-511.0,-40,0.0,-511.0,stationary,0
car_id_13,2/7/2018 0:00,0,3.681,3.673,0,2,0.0,1000,0.0,0,17,16,0.0,0,254,0,255,0.0,2,2,4,-40,-10000,-511.0,-40,0.0,-511.0,stationary,0
car_id_13,2/7/2018 0:01,0,3.681,3.673,0,2,0.0,1000,0.0,0,17,16,0.0,0,254,0,255,0.0,2,2,4,-40,-10000,-511.0,-40,0.0,-511.0,stationary,0
car_id_13,2/7/2018 0:01,0,3.68,3.6719999999999997,0,2,0.0,1000,0.0,0,17,16,0.0,0,254,0,255,0.0,2,2,4,-40,-10000,-511.0,-40,0.0,-511.0,stationary,0
car_id_13,2/7/2018 0:02,0,3.68,3.6719999999999997,0,2,0.0,1000,0.0,0,17,16,0.0,0,254,0,255,0.0,2,2,4,-40,-10000,-511.0,-40,0.0,-511.0,stationary,0
car_id_13,2/7/2018 0:02,0,3.68,3.6719999999999997,0,2,0.0,1000,0.0,0,17,16,0.0,0,254,0,255,0.0,2,2,4,-40,-10000,-511.0,-40,0.0,-511.0,stationary,0
car_id_13,2/7/2018 0:03,0,3.68,3.6719999999999997,0,2,0.0,1000,0.0,0,17,16,0.0,0,254,0,255,0.0,2,2,4,-40,-10000,-511.0,-40,0.0,-511.0,stationary,0
car_id_13,2/7/2018 0:03,0,3.68,3.6719999999999997,0,2,0.0,1000,0.0,0,17,16,0.0,0,254,0,255,0.0,2,2,4,-40,-10000,-511.0,-40,0.0,-511.0,stationary,0
car_id_13,2/7/2018 0:04,0,3.68,3.6710000000000003,0,2,0.0,1000,0.0,0,17,16,0.0,0,254,0,255,0.0,2,2,4,-40,-10000,-511.0,-40,0.0,-511.0,stationary,0
car_id_13,2/7/2018 0:04,0,3.68,3.6710000000000003,0,2,0.0,1000,0.0,0,17,16,0.0,0,254,0,255,0.0,2,2,4,-40,-10000,-511.0,-40,0.0,-511.0,stationary,0
car_id_13,2/7/2018 0:05,0,3.68,3.6710000000000003,0,2,0.0,1000,0.0,0,17,16,0.0,0,254,0,255,0.0,2,2,4,-40,-10000,-511.0,-40,0.0,-511.0,stationary,0
