vin,timestamp,ActTransmissionGearLeverPos,B2V_MaxCellVoltage,B2V_MinCellVoltage,CrankshaftSpeed,DC_DC_Sts,EVehBatSOC,EVehTotalFlow,EVehTotalVol,InsulationResistance,MaxTemp,MinTemp,TotalVehicleDistance,VehBrakeSts,VehChargingSts,VehDriveSts,VehRunMode,VehicleSpeed,VehicleStatus,engine_state,EMsts,EMControlTmp,EMRotation,EMTorque,EMTemp,EMVoltage,EMBusCurrentFlow,geo_status,BrakeSystemAlarm
car_id_9,2/25/2018 14:07,0,4.066,4.062,0,1,0.94,-2,423.5,9485,16,15,65.0,0,1,0,1,0.0,3,2,3,37,0,0.0,33,422.5,0.0,stationary,0
car_id_9,2/25/2018 14:08,0,4.067,4.062,0,1,0.94,-2,423.5,9665,17,15,65.0,0,1,0,1,0.0,3,2,3,37,0,0.0,33,422.5,0.0,stationary,0
car_id_9,2/25/2018 14:08,0,4.067,4.063,0,1,0.94,-2,423.5,9490,16,15,65.0,0,1,0,1,0.0,3,2,3,37,0,0.0,33,422.8,0.0,stationary,0
car_id_9,2/25/2018 14:09,0,4.0680000000000005,4.063,0,1,0.95,-2,423.8,9670,17,15,65.0,0,1,0,1,0.0,3,2,3,37,0,0.0,33,422.8,0.0,stationary,0
car_id_9,2/25/2018 14:09,0,4.0680000000000005,4.065,0,1,0.95,-2,423.8,9495,16,15,65.0,0,1,0,1,0.0,3,2,3,37,0,0.0,33,422.8,0.0,in motion,0
car_id_9,2/25/2018 14:10,0,4.069,4.065,0,1,0.95,-2,423.8,9675,16,15,65.0,0,1,0,1,0.0,3,2,3,37,0,0.0,33,422.8,0.0,stationary,0
car_id_9,2/25/2018 14:10,0,4.07,4.066,0,1,0.95,-2,424.0,9425,16,15,65.0,0,1,0,1,0.0,3,2,3,37,0,0.0,33,423.0,0.0,in motion,0
car_id_9,2/25/2018 14:11,0,4.071000000000001,4.066,0,1,0.95,-2,424.0,9600,16,15,65.0,0,1,0,1,0.0,3,2,3,37,0,0.0,33,423.0,0.0,stationary,0
car_id_9,2/25/2018 14:11,0,4.07,4.066,0,1,0.95,-2,424.0,9430,17,15,65.0,0,1,0,1,0.0,3,2,3,37,0,0.0,33,423.0,0.0,stationary,0
car_id_9,2/25/2018 14:12,0,4.071000000000001,4.067,0,1,0.95,-2,424.0,9605,16,15,65.0,0,1,0,1,0.0,3,2,3,37,0,0.0,33,423.0,0.0,stationary,0
car_id_9,2/25/2018 14:12,0,4.072,4.0680000000000005,0,1,0.95,-2,424.0,9440,16,15,65.0,0,1,0,1,0.0,3,2,3,37,0,0.0,32,423.3,0.0,in motion,0
car_id_9,2/25/2018 14:13,0,4.072,4.0680000000000005,0,1,0.95,-2,424.3,9610,16,15,65.0,0,1,0,1,0.0,3,2,3,37,0,0.0,32,423.3,0.0,in motion,0
car_id_9,2/25/2018 14:13,0,4.073,4.069,0,1,0.95,-2,424.3,9445,17,15,65.0,0,1,0,1,0.0,3,2,3,37,0,0.0,32,423.3,0.0,in motion,0
car_id_9,2/25/2018 14:14,0,4.074,4.07,0,1,0.96,-2,424.3,9615,16,15,65.0,0,1,0,1,0.0,3,2,3,37,0,0.0,32,423.3,0.0,stationary,0
car_id_9,2/25/2018 14:14,0,4.074,4.07,0,1,0.96,-2,424.5,9445,16,15,65.0,0,1,0,1,0.0,3,2,3,37,0,0.0,32,423.5,0.0,stationary,0
car_id_9,2/25/2018 14:15,0,4.075,4.071000000000001,0,1,0.96,-2,424.5,9620,16,15,65.0,0,1,0,1,0.0,3,2,3,37,0,0.0,32,423.5,0.0,stationary,0
car_id_9,2/25/2018 14:15,0,4.075,4.071000000000001,0,1,0.96,-2,424.5,9450,17,16,65.0,0,1,0,1,0.0,3,2,3,37,0,0.0,32,423.5,0.0,stationary,0
car_id_9,2/25/2018 14:16,0,4.077,4.072,0,1,0.96,-2,424.5,9625,17,15,65.0,0,1,0,1,0.0,3,2,3,37,0,0.0,32,423.8,0.0,stationary,0
car_id_9,2/25/2018 14:16,0,4.077,4.073,0,1,0.96,-2,424.8,9380,16,15,65.0,0,1,0,1,0.0,3,2,3,37,0,0.0,32,423.8,0.0,stationary,0
car_id_9,2/25/2018 14:17,0,4.078,4.073,0,1,0.96,-2,424.8,9630,16,15,65.0,0,1,0,1,0.0,3,2,3,37,0,0.0,32,423.8,0.0,stationary,0
car_id_9,2/25/2018 14:17,0,4.078,4.074,0,1,0.96,-2,424.8,9385,17,15,65.0,0,1,0,1,0.0,3,2,3,37,0,0.0,32,423.8,0.0,stationary,0
car_id_9,2/25/2018 14:18,0,4.079,4.075,0,1,0.96,-2,424.8,9630,17,15,65.0,0,1,0,1,0.0,3,2,3,37,0,0.0,32,424.0,0.0,stationary,0
car_id_9,2/25/2018 14:18,0,4.08,4.0760000000000005,0,1,0.97,-2,425.0,9320,17,16,65.0,0,1,0,1,0.0,3,2,3,37,0,0.0,32,424.0,0.0,stationary,0
car_id_9,2/25/2018 14:19,0,4.08,4.075,0,1,0.97,-2,425.0,9325,17,16,65.0,0,1,0,1,0.0,3,2,3,37,0,0.0,31,424.0,0.0,stationary,0
car_id_9,2/25/2018 14:20,0,4.081,4.0760000000000005,0,1,0.97,-2,425.0,9635,17,15,65.0,0,1,0,1,0.0,3,2,3,37,0,0.0,31,424.0,0.0,stationary,0
car_id_9,2/25/2018 14:20,0,4.081,4.077,0,1,0.97,-2,425.3,9325,17,15,65.0,0,1,0,1,0.0,3,2,3,37,0,0.0,31,424.3,0.0,stationary,0
car_id_9,2/25/2018 14:21,0,4.082,4.078,0,1,0.97,-2,425.3,9565,17,16,65.0,0,1,0,1,0.0,3,2,3,37,0,0.0,30,424.3,0.0,stationary,0
car_id_9,2/25/2018 14:21,0,4.081,4.077,0,1,0.97,-2,425.0,9330,17,15,65.0,0,1,0,1,0.0,3,2,3,37,0,0.0,30,424.3,0.0,stationary,0
car_id_9,2/25/2018 14:22,0,4.081,4.077,0,1,0.97,-2,425.3,9565,17,15,65.0,0,1,0,1,0.0,3,2,3,37,0,0.0,30,424.3,0.0,stationary,0
car_id_9,2/25/2018 14:22,0,4.082,4.078,0,1,0.97,-2,425.3,9325,17,16,65.0,0,1,0,1,0.0,3,2,3,37,0,0.0,30,424.3,0.0,stationary,0
car_id_9,2/25/2018 14:23,0,4.082,4.078,0,1,0.97,-2,425.3,9565,17,15,65.0,0,1,0,1,0.0,3,2,3,37,0,0.0,30,424.3,0.0,stationary,0
car_id_9,2/25/2018 14:23,0,4.083,4.078,0,1,0.98,-2,425.3,9330,17,16,65.0,0,1,0,1,0.0,3,2,3,37,0,0.0,30,424.3,0.0,stationary,0
car_id_9,2/25/2018 14:24,0,4.082,4.079,0,1,0.98,-2,425.3,9565,17,16,65.0,0,1,0,1,0.0,3,2,3,37,0,0.0,30,424.3,0.0,stationary,0
car_id_9,2/25/2018 14:24,0,4.083,4.079,0,1,0.98,-2,425.3,9330,17,16,65.0,0,1,0,1,0.0,3,2,3,37,0,0.0,30,424.3,0.0,stationary,0
car_id_9,2/25/2018 14:25,0,4.083,4.079,0,1,0.98,-2,425.3,9570,17,16,65.0,0,1,0,1,0.0,3,2,3,37,0,0.0,30,424.3,0.0,stationary,0
